Ensembl id,Gene name,Uniprot,Cell line,Nucleus,Nucleoplasm,Nuclear bodies,Nuclear speckles,Nuclear membrane,Nucleoli,Nucleoli (Fibrillar center),Cytosol,Cytoplasmic bodies,Rods and Rings,Lipid droplets,Aggresome,Mitochondria,Microtubules,Microtubule ends,Microtubule organizing center,Centrosome,Mitotic spindle,Cytokinetic bridge,Midbody,Midbody ring,Intermediate filaments,Actin filaments,Focal Adhesions,Endoplasmic reticulum,Golgi apparatus,Vesicles,Plasma membrane,Cell Junctions,U-2 OS location
ENSG00000143107,FNDC7,Q5VTL7,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Actin filaments
ENSG00000168522,FNTA,P49354,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000257365,FNTB,P49356,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000188352,FOCAD,Q5VW36,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000133393,FOPNL,Q96NB1,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000170345,FOS,P01100,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000175592,FOSL1,P15407,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000075426,FOSL2,P15408,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000129514,FOXA1,P55317,U-2 OS,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nucleoli (Fibrillar center)"
ENSG00000125798,FOXA2,Q9Y261,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Nucleoplasm, Cell Junctions"
ENSG00000170608,FOXA3,P55318,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Nucleoplasm, Actin filaments"
ENSG00000171956,FOXB1,Q99853,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Mitochondria"
ENSG00000054598,FOXC1,Q12948,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
"ENSG00000184492, ENSG00000170122, ENSG00000273514, ENSG00000204779, ENSG00000184659, ENSG00000187559","FOXD4L1, FOXD4, FOXD4L6, FOXD4L5, FOXD4L4, FOXD4L3",Q9NU39 Q12950 Q3SYB3 Q5VV16 Q6VB85 Q8WXT5 Q6VB84,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000168269,FOXI1,Q12951,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoli, Vesicles"
ENSG00000065970,FOXJ2,Q9P0K8,U-2 OS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli (Fibrillar center)"
ENSG00000198815,FOXJ3,Q9UPW0,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Vesicles, Nuclear speckles"
ENSG00000164916,FOXK1,P85037,U-2 OS,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nucleoli (Fibrillar center)"
ENSG00000141568,FOXK2,Q01167,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000206262,FOXL2NB,Q6ZUU3,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli (Fibrillar center)
ENSG00000111206,FOXM1,Q08050,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
ENSG00000170802,FOXN2,P32314,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleus, Vesicles"
ENSG00000053254,FOXN3,O00409,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleus, Plasma membrane"
ENSG00000139445,FOXN4,Q96NZ1,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol, Mitochondria"
ENSG00000150907,FOXO1,Q12778,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000118689,FOXO3,O43524,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm"
ENSG00000184481,FOXO4,P98177,U-2 OS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Nuclear speckles"
ENSG00000114861,FOXP1,Q9H334,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000128573,FOXP2,O15409,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000049768,FOXP3,Q9BZS1,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000137166,FOXP4,Q8IVH2,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000164379,FOXQ1,Q9C009,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000189299,FOXR2,Q6PJQ5,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000110074,FOXRED1,Q96CU9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000179772,FOXS1,O43638,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000278881,FP325331.1,Q6UXV3,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
"ENSG00000254685, ENSG00000259030","FPGT, FPGT-TNNI3K",O14772,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000171051,FPR1,P21462,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoli, Golgi apparatus"
ENSG00000138759,FRAS1,Q86XX4,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli (Fibrillar center)
ENSG00000165879,FRAT1,Q92837,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Cytosol, Vesicles"
ENSG00000181274,FRAT2,O75474,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000150893,FREM2,Q5SZK8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000153303,FRMD1,Q8N878,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Actin filaments
ENSG00000151474,FRMD4A,Q9P2Q2,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleus, Golgi apparatus"
ENSG00000171877,FRMD5,Q7Z6J6,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000139926,FRMD6,Q96NE9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000126391,FRMD8,Q9BZ67,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
ENSG00000137218,FRS3,O43559,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000075539,FRYL,O94915,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cytosol, Cytokinetic bridge"
ENSG00000075618,FSCN1,Q16658,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000186628,FSD2,A1L4K1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000150667,FSIP1,Q8NA03,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000188738,FSIP2,Q5CZC0,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mitochondria, Microtubules"
ENSG00000163430,FSTL1,Q12841,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Cytosol, Vesicles"
ENSG00000053108,FSTL4,Q6MZW2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000160282,FTCD,O95954,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000226124,FTCDNL1,E5RQL4,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000167996,FTH1,P02794,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Microtubules
ENSG00000140718,FTO,Q9C0B1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000068438,FTSJ1,Q9UET6,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000108592,FTSJ3,Q8IY81,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000162613,FUBP1,Q96AE4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000107164,FUBP3,Q96I24,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000157353,FUK,Q8N0W3,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000140564,FURIN,P09958,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000089280,FUS,P35637,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000172728,FUT10,Q6P4F1,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000176920,FUT2,Q10981,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000180549,FUT7,Q11130,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000033170,FUT8,Q9BYC5,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleus, Cytosol, Golgi apparatus"
ENSG00000172461,FUT9,Q9Y231,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000165060,FXN,Q16595,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Mitochondria"
ENSG00000114416,FXR1,P51114,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000129245,FXR2,P51116,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000266964,FXYD1,O00168,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000137731,FXYD2,P54710,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000082074,FYB,O15117,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000163820,FYCO1,Q9BQS8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000010810,FYN,P06241,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000157240,FZD1,Q9UP38,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000111432,FZD10,Q9ULW2,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000180340,FZD2,Q14332,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000104290,FZD3,Q9NPG1,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000174804,FZD4,Q9ULV1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000164930,FZD6,O60353,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000155760,FZD7,O75084,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000177283,FZD8,Q9H461,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000105325,FZR1,Q9UM11,U-2 OS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear membrane"
ENSG00000145907,G3BP1,Q13283,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000138757,G3BP2,Q9UN86,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000160211,G6PD,P11413,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000034713,GABARAPL2,P60520,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000154727,GABPA,Q06546,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000104064,GABPB1,Q06547,U-2 OS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytoplasmic bodies"
ENSG00000143458,GABPB2,Q8TAK5,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000128683,GAD1,Q99259,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000116717,GADD45A,P24522,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000099860,GADD45B,O75293,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000144644,GADL1,Q6ZQY3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
"ENSG00000215274, ENSG00000224659, ENSG00000274274, ENSG00000275113, ENSG00000237671, ENSG00000227488, ENSG00000216649, ENSG00000236362, ENSG00000215269, ENSG00000224902, ENSG00000205777, ENSG00000189064","GAGE10, GAGE12J, GAGE13, GAGE2E, GAGE12C, GAGE12D, GAGE12E, GAGE12F, GAGE12G, GAGE12H, GAGE1, GAGE2A",A6NGK3 A6NER3 A1L429 O76087 P0CL80 P0CL82 P0CL81 A6NDE8 Q13068 Q6NT46,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000178950,GAK,O14976,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Golgi apparatus, Vesicles"
ENSG00000069482,GAL,P22466,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000128242,GAL3ST1,Q99999,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000197093,GAL3ST4,Q96RP7,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000117308,GALE,Q14376,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000108479,GALK1,P51570,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000141012,GALNS,P34059,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000131386,GALNT15,Q8N3T1,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Vesicles, Plasma membrane"
ENSG00000100626,GALNT16,Q8N428,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000110328,GALNT18,Q6P9A2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000143641,GALNT2,Q10471,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000136542,GALNT5,Q7Z7M9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000109586,GALNT7,Q86SF2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000130035,GALNT8,Q9NY28,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000182870,GALNT9,Q9HCQ5,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000213930,GALT,P07902,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000089597,GANAB,Q14697,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000214013,GANC,Q8TET4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Nucleoplasm, Actin filaments"
ENSG00000111640,GAPDH,P04406,U-2 OS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nuclear membrane, Cytosol, Plasma membrane"
ENSG00000105679,GAPDHS,O14556,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000165219,GAPVD1,Q14C86,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000109534,GAR1,Q9NY12,U-2 OS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli (Fibrillar center)"
ENSG00000141441,GAREM,Q9H706,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000157833,GAREML,Q75VX8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000106105,GARS,P41250,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000159131,GART,P22102,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Mitochondria"
ENSG00000180447,GAS1,P54826,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000148935,GAS2,O43903,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
ENSG00000185340,GAS2L1,Q99501,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000183087,GAS6,Q14393,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000007237,GAS7,O60861,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Focal Adhesions, Plasma membrane"
ENSG00000141013,GAS8,O95995,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000179348,GATA2,P23769,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000107485,GATA3,P23771,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000136574,GATA4,P43694,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000141448,GATA6,Q92908,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000157259,GATAD1,Q8WUU5,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm"
